ID,index,UMAP1,UMAP2,Cluster,center_x,center_y
A_PuertoRico_8_1934_PB2_84_2195,157824,12.669975280761719,-1.0179444551467896,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_84_2203,157832,12.736495018005371,-1.1378819942474365,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_84_2230,157859,12.806838035583496,-1.7084439992904663,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_85_130,157980,-1.3475162982940674,-3.5277225971221924,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_85_132,157982,-1.3418993949890137,-3.517557382583618,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_85_2002,159852,15.249006271362305,5.007366180419922,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_85_2062,159912,14.952978134155273,2.549032688140869,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_85_2138,159988,13.535454750061035,0.488000750541687,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_85_2164,160014,12.726306915283203,-0.33910414576530457,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_86_1971,162041,15.509947776794434,6.170999050140381,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_86_2026,162096,15.274466514587402,4.077011585235596,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_86_2050,162120,15.112265586853027,2.946809768676758,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_86_2067,162137,14.944761276245117,2.4693541526794434,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_86_2077,162147,14.823233604431152,2.2726542949676514,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_86_2095,162165,14.580038070678711,1.862885594367981,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_86_2104,162174,14.402002334594727,1.6201666593551636,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_87_241,162530,-0.5134791731834412,-3.137108564376831,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_87_1759,164048,14.604143142700195,11.610434532165527,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_87_1941,164230,15.55437183380127,6.750829696655273,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_87_2044,164333,15.169873237609863,3.180413007736206,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_87_2165,164454,12.7247314453125,-0.366595596075058,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_88_110,164617,-1.4738606214523315,-3.5763282775878906,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_88_118,164625,-1.395641803741455,-3.5600697994232178,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_88_122,164629,-1.3692525625228882,-3.565256118774414,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_88_139,164646,-1.3409841060638428,-3.500734567642212,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_88_144,164651,-1.3188148736953735,-3.4714503288269043,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_88_164,164671,-1.2598962783813477,-3.2214198112487793,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_88_192,164699,-0.9787112474441528,-2.9643023014068604,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_88_217,164724,-0.7386234402656555,-2.906038999557495,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_88_2003,166510,15.257861137390137,4.994524002075195,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_88_2044,166551,15.176172256469727,3.2037041187286377,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_88_2065,166572,14.931689262390137,2.5320773124694824,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_88_2079,166586,14.810338973999023,2.273430347442627,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_88_2123,166630,13.910409927368164,0.8502177596092224,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_88_2139,166646,13.491874694824219,0.4828767776489258,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_88_2152,166659,12.9814453125,0.0039052485954016447,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_88_2159,166666,12.851180076599121,-0.1694401204586029,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_89_161,166885,-1.286896824836731,-3.2863054275512695,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_89_452,167176,2.645357370376587,-4.334305286407471,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_89_2051,168775,15.116698265075684,2.9468328952789307,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_89_2157,168881,12.877893447875977,-0.12548141181468964,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_89_2161,168885,12.822574615478516,-0.22653435170650482,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_89_2164,168888,12.76866626739502,-0.3160959482192993,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_89_2169,168893,12.690723419189453,-0.4646884500980377,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_90_129,169069,-1.3547006845474243,-3.550536870956421,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_90_131,169071,-1.3622477054595947,-3.570730447769165,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_90_133,169073,-1.3549418449401855,-3.5794012546539307,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_90_136,169076,-1.3448412418365479,-3.549076795578003,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_90_144,169084,-1.3436330556869507,-3.525022029876709,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_90_160,169100,-1.2945252656936646,-3.3116772174835205,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_90_164,169104,-1.2673779726028442,-3.2599258422851562,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_90_167,169107,-1.2460103034973145,-3.226792335510254,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_90_192,169132,-0.9865999221801758,-2.9980969429016113,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_90_1793,170733,14.493871688842773,10.599405288696289,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_90_1869,170809,14.651110649108887,8.663361549377441,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_90_1908,170848,15.144000053405762,7.496814727783203,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_90_2012,170952,15.26788330078125,4.582271099090576,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_90_2026,170966,15.29638671875,4.1095170974731445,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_90_2061,171001,14.985649108886719,2.6497857570648193,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_90_2065,171005,14.949603080749512,2.5658416748046875,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_90_2125,171065,13.81655502319336,0.7910428047180176,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_90_2139,171079,13.492562294006348,0.5056777596473694,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_90_2156,171096,12.897439002990723,-0.10365083068609238,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_90_2164,171104,12.776041984558105,-0.3143993616104126,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_91_119,171274,-1.3806612491607666,-3.5821597576141357,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_91_123,171278,-1.3670800924301147,-3.5866620540618896,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_91_210,171365,-0.799109697341919,-2.9449198246002197,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_91_218,171373,-0.7229199409484863,-2.960714340209961,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_91_1976,173131,15.4439697265625,6.042826175689697,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_91_2004,173159,15.2774658203125,4.961118221282959,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_91_2007,173162,15.276815414428711,4.859417915344238,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_91_2133,173288,13.631335258483887,0.6424868106842041,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_91_2153,173308,12.9713773727417,-0.007488928735256195,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_91_2157,173312,12.899072647094727,-0.11583665013313293,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_91_2160,173315,12.859781265258789,-0.19491177797317505,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_91_2172,173327,12.687655448913574,-0.540449857711792,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_92_116,173485,-1.3957562446594238,-3.590740203857422,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_92_1835,175204,14.592734336853027,9.685694694519043,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_92_2037,175406,15.256861686706543,3.4893486499786377,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_92_2065,175434,14.965372085571289,2.592390298843384,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_92_2067,175436,14.9555025100708,2.5585570335388184,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_92_2075,175444,14.867107391357422,2.379302978515625,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_92_2125,175494,13.810564994812012,0.8092523813247681,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_92_2139,175508,13.497845649719238,0.5281100869178772,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_93_119,175701,-1.3759980201721191,-3.6077466011047363,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_93_136,175718,-1.3696630001068115,-3.5898234844207764,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_94_118,177912,-1.3840855360031128,-3.6012792587280273,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_94_122,177916,-1.363162636756897,-3.606983184814453,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_94_2007,179801,15.287879943847656,4.856264591217041,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_94_2067,179861,14.960323333740234,2.5776207447052,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_94_2099,179893,14.489768981933594,1.8728710412979126,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_94_2120,179914,13.961014747619629,1.018607258796692,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_94_2123,179917,13.851810455322266,0.8697489500045776,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_94_2139,179933,13.499090194702148,0.5486892461776733,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_95_2114,182119,14.130810737609863,1.3064906597137451,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_95_2156,182161,12.964879989624023,-0.061961445957422256,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_96_126,182341,-1.3672417402267456,-3.626465320587158,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_96_168,182383,-1.226361632347107,-3.277272939682007,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_96_2139,184354,13.476632118225098,0.5461066961288452,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_96_2140,184355,13.438506126403809,0.5033626556396484,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_97_122,184546,-1.3692721128463745,-3.6303067207336426,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_97_133,184557,-1.3808857202529907,-3.625411033630371,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_97_136,184560,-1.383556604385376,-3.6220524311065674,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_97_144,184568,-1.3772221803665161,-3.57379412651062,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_97_164,184588,-1.275031328201294,-3.3573665618896484,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_97_196,184620,-0.9354008436203003,-3.0988690853118896,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_97_217,184641,-0.7330419421195984,-3.0768723487854004,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_97_1975,186399,15.42835807800293,6.13496732711792,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_97_1993,186417,15.301504135131836,5.410976886749268,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_97_2050,186474,15.18488883972168,3.1301169395446777,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_97_2059,186483,15.056047439575195,2.814990520477295,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_97_2065,186489,14.993080139160156,2.662154197692871,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_97_2102,186526,14.394087791442871,1.7961567640304565,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_97_2107,186531,14.295400619506836,1.6436833143234253,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_97_2123,186547,13.849593162536621,0.9549043774604797,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_97_2132,186556,13.651061058044434,0.7300366163253784,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_97_2139,186563,13.49312686920166,0.5645996332168579,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_97_2152,186576,13.066128730773926,0.06518988311290741,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_97_2156,186580,12.988994598388672,-0.05844862014055252,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_97_2159,186583,12.933592796325684,-0.1437627226114273,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_97_2195,186619,12.849688529968262,-0.9016942977905273,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_97_2196,186620,12.854211807250977,-0.9230862259864807,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_98_130,186762,-1.38345468044281,-3.6411702632904053,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_98_132,186764,-1.3839529752731323,-3.64033579826355,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_98_1938,188570,15.54068660736084,6.9848127365112305,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_98_1970,188602,15.477676391601562,6.350984573364258,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_98_2005,188637,15.31259822845459,4.974593162536621,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_98_2013,188645,15.316890716552734,4.636493682861328,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_99_1905,190744,15.19532299041748,7.7205376625061035,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_99_2063,190902,15.032153129577637,2.768130302429199,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_99_2122,190961,13.86216926574707,1.0198053121566772,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_99_2158,190997,12.974894523620605,-0.0739751085639,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_100_2057,193102,15.12297248840332,2.971735715866089,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_100_2068,193113,14.982580184936523,2.675079107284546,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_100_2120,193165,13.904836654663086,1.093996286392212,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_101_2002,195252,15.325160026550293,5.120499134063721,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_101_2050,195300,15.254247665405273,3.260639190673828,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_101_2157,195407,13.037799835205078,-0.07505329698324203,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_102_2101,197555,14.367640495300293,1.916523814201355,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_103_2104,199761,14.291855812072754,1.8147844076156616,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_103_2157,199814,13.11496353149414,-0.04390578344464302,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_104_2016,201875,15.382823944091797,4.652101993560791,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_104_2088,201947,14.64173698425293,2.311661958694458,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_104_2107,201966,14.23580265045166,1.7426165342330933,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_104_2114,201973,14.03551959991455,1.4090495109558105,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_104_2203,202062,12.993151664733887,-0.9559698700904846,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_105_2104,204164,14.2789888381958,1.8346564769744873,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_105_2206,204266,13.023858070373535,-0.9981746077537537,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_106_2063,206323,15.090922355651855,2.957920789718628,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_107_129,206588,-1.4369686841964722,-3.715036153793335,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_107_131,206590,-1.438190221786499,-3.7169525623321533,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_107_136,206595,-1.4570930004119873,-3.746450901031494,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_107_142,206601,-1.4766191244125366,-3.7431609630584717,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_107_148,206607,-1.4547922611236572,-3.7215399742126465,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_107_153,206612,-1.4315766096115112,-3.688055992126465,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_107_164,206623,-1.308983325958252,-3.5767083168029785,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_107_202,206661,-0.8914475440979004,-3.3269762992858887,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_107_209,206668,-0.8342926502227783,-3.325625419616699,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_107_1937,208396,15.512927055358887,7.142500877380371,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_107_2065,208524,15.060989379882812,2.911802291870117,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_107_2132,208591,13.73823070526123,0.8955743908882141,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_107_2135,208594,13.693310737609863,0.8199499249458313,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_107_2149,208608,13.349529266357422,0.2711999714374542,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_107_2152,208611,13.333599090576172,0.193714901804924,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_107_2195,208654,12.97843074798584,-0.7528336048126221,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_108_134,208791,-1.4654611349105835,-3.75667667388916,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_108_165,208822,-1.2931503057479858,-3.59062123298645,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_108_168,208825,-1.2729730606079102,-3.5846402645111084,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_108_186,208843,-1.0650289058685303,-3.466866970062256,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_108_193,208850,-0.9896826148033142,-3.4168403148651123,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_108_232,208889,-0.5238984823226929,-3.3931424617767334,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_108_1939,210596,15.507843017578125,7.125380516052246,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_108_2026,210683,15.44084644317627,4.376323699951172,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_108_2044,210701,15.354972839355469,3.6580169200897217,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_108_2077,210734,14.838830947875977,2.6130361557006836,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_108_2080,210737,14.784836769104004,2.559746742248535,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_108_2085,210742,14.675260543823242,2.4323394298553467,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_108_2086,210743,14.665868759155273,2.4091482162475586,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_108_2088,210745,14.611212730407715,2.3517117500305176,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_108_2095,210752,14.439632415771484,2.122030019760132,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_108_2100,210757,14.352286338806152,1.9959938526153564,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_108_2118,210775,13.922584533691406,1.2888169288635254,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_108_2140,210797,13.648165702819824,0.7116674184799194,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_108_2157,210814,13.252678871154785,0.04136555641889572,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_108_2161,210818,13.217697143554688,-0.047588519752025604,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_108_2205,210862,13.057056427001953,-0.9524972438812256,0,13.572316374106514,3.294343661956833
A_PuertoRico_8_1934_PB2_109_131,210985,-1.46013605594635,-3.7487308979034424,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_109_136,210990,-1.4664793014526367,-3.773620128631592,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_109_142,210996,-1.4835535287857056,-3.764025926589966,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_109_144,210998,-1.484072208404541,-3.7599687576293945,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_109_150,211004,-1.4687294960021973,-3.7571463584899902,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_109_152,211006,-1.447303056716919,-3.732853412628174,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_109_153,211007,-1.4416836500167847,-3.730210304260254,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_109_157,211011,-1.3969050645828247,-3.686188220977783,2,2.306359480575138,-4.911716651676127
A_PuertoRico_8_1934_PB2_109_160,211014,-1.3561580181121826,-3.658672571182251,2,2.306359480575138,-4.911716651676127
